insurance_num,age,sum_assured
1872,38,435000
1873,22,401000
1874,29,287000
1875,32,442000
1876,35,322000
1877,27,304000
1878,38,457000
1879,32,212000
1880,35,491000
1881,31,364000
1882,26,295000
1883,31,263000
1884,39,219000
1885,31,226000
1886,23,200000
1887,29,219000
1888,34,297000
1889,36,201000
1890,25,452000
1891,30,207000
1892,24,388000
1893,33,339000
1894,26,381000
1895,30,229000
1896,37,253000
1897,20,326000
1898,21,394000
1899,34,463000
1900,31,321000
1901,31,419000
1902,40,374000
1903,40,381000
1904,33,306000
1905,40,205000
1906,20,251000
1907,40,446000
1908,39,422000
1909,22,294000
1910,33,245000
1911,20,439000
1912,35,219000
1913,20,360000
1914,26,374000
1915,26,296000
1916,31,316000
1917,22,283000
1918,20,442000
1919,32,343000
1920,39,400000
1921,37,384000
1922,37,381000
1923,37,330000
1924,31,481000
1925,29,384000
1926,27,202000
1927,23,360000
1928,35,345000
1929,21,218000
1930,38,247000
1931,28,410000
1932,29,347000
1933,31,432000
1934,25,237000
1935,38,318000
1936,34,309000
1937,22,496000
1938,36,301000
1939,33,444000
1940,21,452000
1941,28,264000
1942,31,469000
1943,28,256000
1944,34,387000
1945,28,376000
1946,28,472000
1947,34,224000
1948,27,458000
1949,21,233000
1950,32,454000
1951,29,282000
1952,20,403000
1953,34,260000
1954,21,237000
1955,26,462000
1956,40,252000
1957,38,232000
1958,25,257000
1959,27,349000
1960,28,319000
1961,32,406000
1962,20,234000
1963,35,343000
1964,25,313000
1965,32,203000
1966,20,395000
1967,28,266000
1968,40,217000
1969,33,243000
1970,40,395000
1971,21,321000
1972,22,453000
1973,27,473000
1974,40,259000
1975,23,356000
1976,28,488000
1977,29,211000
1978,37,382000
1979,32,231000
1980,27,357000
1981,30,450000
1982,37,462000
1983,27,437000
1984,40,439000
1985,36,342000
1986,27,232000
1987,29,419000
1988,35,224000
1989,20,375000
1990,32,428000
1991,22,411000
1992,28,435000
1993,31,362000
1994,27,475000
1995,24,231000
1996,22,254000
1997,32,344000
1998,34,349000
1999,36,280000
2000,34,426000
2001,34,320000
2002,38,415000
2003,34,350000
2004,24,307000
2005,33,261000
2006,36,252000
2007,21,470000
2008,25,248000
2009,23,371000
2010,28,282000
2011,28,465000
2012,30,405000
2013,24,345000
2014,32,491000
2015,21,419000
2016,20,471000
2017,37,418000
2018,26,479000
2019,32,478000
2020,31,372000
2021,40,476000
2022,25,205000
2023,27,305000
2024,40,481000
2025,33,443000
2026,34,315000
2027,32,229000
2028,38,481000
2029,25,223000
2030,23,428000
2031,37,490000
2032,25,497000
2033,24,357000
2034,22,434000
2035,38,372000
2036,33,461000
2037,28,439000
2038,40,464000
2039,25,496000
2040,30,333000
2041,27,204000
2042,22,343000
2043,27,280000
2044,30,351000
2045,30,348000
2046,40,406000
2047,36,487000
2048,29,289000
2049,31,318000
2050,29,269000
2051,27,216000
2052,29,370000
2053,21,318000
2054,21,325000
2055,22,344000
2056,23,207000
2057,30,204000
2058,28,298000
2059,35,310000
2060,20,252000
2061,25,430000
2062,20,323000
2063,37,314000
2064,32,293000
2065,20,439000
2066,21,298000
2067,40,339000
2068,32,492000
2069,39,436000
2070,31,306000
2071,30,416000
2072,28,267000
2073,23,418000
2074,20,220000
2075,40,375000
2076,34,474000
2077,24,273000
2078,23,203000
2079,34,392000
2080,34,380000
2081,24,254000
2082,21,215000
2083,35,216000
2084,26,326000
2085,36,325000
2086,38,260000
2087,40,433000
2088,28,295000
2089,30,359000
2090,24,262000
2091,23,402000
2092,40,346000
2093,25,247000
2094,29,326000
2095,38,479000
2096,22,227000
2097,37,461000
2098,21,310000
2099,21,412000
2100,20,293000
2101,35,306000
2102,30,201000
2103,35,393000
2104,22,280000
2105,35,347000
2106,38,438000
2107,33,289000
2108,20,385000
2109,21,247000
2110,33,457000
2111,40,434000
2112,29,451000
2113,36,379000
2114,35,381000
2115,35,290000
2116,23,479000
2117,33,327000
2118,20,238000
2119,24,261000
2120,36,218000
2121,29,344000
2122,30,367000
2123,26,242000
2124,40,267000
2125,36,407000
2126,38,225000
2127,31,390000
2128,35,309000
2129,26,491000
2130,25,328000
2131,39,238000
2132,37,217000
2133,27,470000
2134,26,338000
2135,29,313000
2136,32,411000
2137,29,415000
2138,39,229000
2139,33,288000
2140,35,320000
2141,25,461000
2142,31,345000
2143,20,368000
2144,30,420000
2145,23,224000
2146,32,442000
2147,40,342000
2148,35,344000
2149,23,370000
2150,38,495000
2151,39,379000
2152,20,379000
2153,36,450000
2154,27,221000
2155,25,420000
2156,27,220000
2157,23,233000
2158,33,219000
2159,27,342000
2160,30,483000
2161,20,375000
2162,38,288000
2163,28,375000
2164,35,323000
2165,20,266000
2166,38,407000
2167,29,289000
2168,20,369000
2169,22,493000
2170,40,462000
2171,28,402000
2172,36,256000
2173,26,349000
2174,34,365000
2175,29,316000
2176,39,221000
2177,38,303000
2178,30,343000
2179,24,458000
2180,35,318000
2181,40,315000
2182,38,486000
2183,37,454000
2184,24,233000
2185,21,371000
2186,36,283000
2187,21,311000
2188,36,317000
2189,34,332000
2190,34,324000
2191,24,305000
2192,40,347000
2193,23,355000
2194,20,222000
2195,26,298000
2196,36,486000
2197,34,298000
2198,22,418000
2199,23,341000
2200,24,313000
2201,36,456000
2202,37,463000
2203,36,214000
2204,37,207000
2205,21,416000
2206,26,316000
2207,25,380000
2208,35,468000
2209,35,273000
2210,33,470000
2211,39,327000
2212,26,425000
2213,21,435000
2214,35,239000
2215,20,404000
2216,26,457000
2217,23,477000
2218,30,487000
2219,39,287000
2220,28,376000
2221,36,346000
2222,28,464000
2223,20,231000
2224,27,355000
2225,33,237000
2226,35,399000
2227,39,257000
2228,37,416000
2229,31,391000
2230,35,221000
2231,34,447000
2232,32,475000
2233,23,319000
2234,28,274000
2235,38,379000
2236,37,347000
2237,35,269000
2238,38,431000
2239,29,402000
2240,31,348000
2241,40,246000
2242,21,302000
2243,27,253000
2244,31,389000
2245,35,395000
2246,22,338000
2247,38,273000
2248,20,464000
2249,36,276000
2250,33,230000
2251,38,437000
2252,31,384000
2253,34,368000
2254,26,447000
2255,30,228000
2256,25,304000
2257,33,347000
2258,37,382000
2259,30,344000
2260,29,238000
2261,38,455000
2262,35,482000
2263,23,489000
2264,28,454000
2265,21,303000
2266,24,492000
2267,31,354000
2268,33,344000
2269,35,428000
2270,29,337000
2271,24,435000
2272,40,274000
2273,32,395000
2274,39,479000
2275,40,284000
2276,22,470000
2277,23,206000
2278,20,384000
2279,24,272000
2280,31,480000
2281,33,477000
2282,35,488000
2283,37,484000
2284,22,257000
2285,29,495000
2286,25,211000
2287,38,435000
2288,37,305000
2289,40,209000
2290,25,214000
2291,32,402000
2292,34,273000
2293,30,326000
2294,32,411000
2295,23,486000
2296,21,435000
2297,30,326000
2298,38,231000
2299,23,387000
2300,20,220000
2301,36,402000
2302,21,420000
2303,20,485000
2304,28,447000
2305,26,390000
2306,38,476000
2307,31,215000
2308,23,239000
2309,32,243000
2310,26,255000
2311,28,437000
2312,31,351000
2313,30,337000
2314,22,461000
2315,35,314000
2316,34,481000
2317,27,493000
2318,24,246000
2319,24,395000
2320,27,288000
2321,29,291000
2322,38,365000
2323,33,454000
2324,36,239000
2325,25,296000
2326,31,229000
2327,39,298000
2328,31,461000
2329,30,339000
2330,33,361000
2331,40,316000
2332,31,486000
2333,21,210000
2334,37,462000
2335,38,289000
2336,35,297000
2337,24,424000
2338,24,230000
2339,40,394000
2340,23,357000
2341,39,318000
2342,21,384000
2343,25,257000
2344,30,451000
2345,37,321000
2346,38,402000
2347,34,361000
2348,37,264000
2349,32,372000
2350,23,385000
2351,24,279000
2352,39,302000
2353,33,398000
2354,23,447000
2355,20,318000
2356,32,291000
2357,24,204000
2358,31,430000
2359,33,259000
2360,30,494000
2361,37,261000
2362,24,454000
2363,22,420000
2364,25,435000
2365,25,327000
2366,22,307000
2367,31,403000
2368,20,340000
2369,25,332000
2370,38,367000
2371,35,453000
2372,39,363000
2373,24,354000
2374,37,408000
2375,33,349000
2376,20,381000
2377,27,207000
2378,36,216000
2379,37,490000
2380,28,250000
2381,29,266000
2382,23,368000
2383,24,280000
2384,28,477000
2385,29,337000
2386,20,265000
2387,39,301000
2388,31,294000
2389,30,276000
2390,40,422000
2391,36,469000
2392,23,224000
2393,34,230000
2394,26,488000
2395,27,264000
2396,36,418000
2397,30,276000
2398,35,479000
2399,37,238000
2400,25,393000
2401,29,346000
2402,25,440000
2403,39,436000
2404,22,421000
2405,23,463000
2406,35,282000
2407,35,469000
2408,23,341000
2409,22,228000
2410,32,252000
2411,29,230000
2412,29,270000
2413,34,368000
2414,32,271000
2415,23,355000
2416,38,373000
2417,22,397000
2418,29,276000
2419,26,346000
2420,37,309000
2421,21,269000
2422,23,320000
2423,32,369000
2424,34,486000
2425,32,376000
2426,30,455000
2427,40,442000
2428,22,294000
2429,25,469000
2430,26,360000
2431,31,231000
2432,24,209000
2433,39,251000
2434,39,270000
2435,34,388000
2436,22,459000
2437,37,299000
2438,31,375000
2439,32,222000
2440,20,307000
2441,36,397000
2442,21,379000
2443,23,399000
2444,37,383000
2445,29,414000
2446,38,416000
2447,29,228000
2448,34,324000
2449,40,374000
2450,25,251000
2451,27,208000
2452,22,485000
2453,40,290000
2454,24,425000
2455,26,289000
2456,40,500000
2457,28,478000
2458,26,468000
2459,38,383000
2460,23,250000
2461,33,203000
2462,38,308000
2463,27,388000
2464,37,219000
2465,23,361000
2466,26,245000
2467,26,325000
2468,39,408000
2469,26,435000
2470,23,418000
2471,25,366000
2472,38,474000
2473,30,341000
2474,38,364000
2475,22,438000
2476,35,303000
2477,31,324000
2478,39,305000
2479,22,223000
2480,33,251000
2481,40,236000
2482,26,289000
2483,26,419000
2484,29,202000
2485,30,318000
2486,31,218000
2487,21,342000
2488,28,207000
2489,39,400000
2490,28,423000
2491,32,274000
2492,27,374000
2493,25,404000
2494,26,205000
2495,21,468000
2496,37,341000
2497,32,236000
2498,40,283000
2499,27,338000
2500,29,499000
2501,23,323000
2502,36,239000
2503,31,442000
2504,32,318000
2505,35,419000
2506,31,309000
2507,32,265000
2508,21,333000
2509,25,355000
2510,33,234000
2511,30,272000
2512,27,315000
2513,25,219000
2514,34,438000
2515,20,339000
2516,39,299000
2517,25,229000
2518,31,295000
2519,32,400000
2520,39,285000
2521,26,444000
2522,25,351000
2523,34,232000
2524,27,394000
2525,40,324000
2526,20,210000
2527,27,393000
2528,29,246000
2529,39,340000
2530,33,468000
2531,39,342000
2532,24,468000
2533,32,351000
2534,25,360000
2535,27,286000
2536,22,231000
2537,39,349000
2538,38,383000
2539,40,442000
2540,26,324000
2541,27,356000
2542,34,251000
2543,29,387000
2544,24,478000
2545,34,241000
2546,28,273000
2547,20,353000
2548,27,268000
2549,22,279000
2550,27,478000
2551,21,243000
2552,38,417000
2553,20,354000
2554,28,314000
2555,25,291000
2556,28,211000
2557,38,385000
2558,21,322000
2559,37,232000
2560,32,399000
2561,21,240000
2562,33,481000
2563,28,496000
2564,32,382000
2565,28,298000
2566,34,494000
2567,38,478000
2568,22,442000
2569,21,347000
2570,20,332000
2571,40,424000
2572,32,281000
2573,29,387000
2574,27,276000
2575,29,313000
2576,37,411000
2577,27,497000
2578,34,306000
2579,34,318000
2580,27,220000
2581,23,280000
2582,29,357000
2583,23,330000
2584,32,250000
2585,28,416000
2586,28,404000
2587,29,367000
2588,23,418000
2589,20,317000
2590,22,359000
2591,25,436000
2592,26,317000
2593,39,249000
2594,21,272000
2595,27,442000
2596,27,218000
2597,37,436000
2598,29,238000
2599,33,407000
2600,21,350000
2601,36,307000
2602,23,217000
2603,40,304000
2604,33,404000
2605,34,292000
2606,36,476000
2607,39,488000
2608,25,485000
2609,21,248000
2610,24,417000
2611,37,223000
2612,39,384000
2613,29,497000
2614,22,324000
2615,35,311000
2616,20,371000
2617,40,491000
2618,27,491000
2619,34,398000
2620,23,318000
2621,36,270000
2622,24,290000
2623,20,302000
2624,35,388000
2625,34,350000
2626,39,432000
2627,25,370000
2628,37,227000
2629,32,253000
2630,21,392000
2631,39,438000
2632,29,257000
2633,26,486000
2634,31,332000
2635,21,431000
2636,29,442000
2637,25,208000
2638,21,276000
2639,20,282000
2640,29,446000
2641,37,223000
2642,21,290000
2643,25,220000
2644,36,297000
2645,37,397000
2646,28,418000
2647,24,498000
2648,20,378000
2649,29,356000
2650,37,465000
2651,29,361000
2652,20,230000
2653,22,467000
2654,22,490000
2655,31,290000
2656,32,332000
2657,24,356000
2658,26,339000
2659,31,292000
2660,22,406000
2661,27,254000
2662,38,325000
2663,34,230000
2664,25,262000
2665,28,249000
2666,26,408000
2667,32,445000
2668,31,264000
2669,20,401000
2670,22,237000
2671,22,446000
2672,28,369000
2673,23,401000
2674,32,306000
2675,40,309000
2676,31,298000
2677,28,385000
2678,32,224000
2679,35,312000
2680,36,306000
2681,37,493000
2682,22,391000
2683,39,416000
2684,25,284000
2685,40,270000
2686,36,246000
2687,25,405000
2688,34,202000
2689,21,231000
2690,34,379000
2691,37,333000
2692,40,412000
2693,28,228000
2694,39,377000
2695,28,405000
2696,28,331000
2697,35,431000
2698,31,226000
2699,30,498000
2700,32,408000
2701,34,347000
2702,35,445000
2703,35,477000
2704,23,390000
2705,25,357000
2706,37,251000
2707,26,292000
2708,25,402000
2709,27,430000
2710,35,258000
2711,36,392000
2712,26,220000
2713,28,340000
2714,26,480000
2715,30,423000
2716,26,367000
2717,22,242000
2718,20,408000
2719,33,498000
2720,32,405000
2721,25,286000
2722,23,406000
2723,29,408000
2724,33,456000
2725,23,221000
2726,32,415000
2727,24,280000
2728,39,270000
2729,39,245000
2730,21,339000
2731,30,224000
2732,38,230000
2733,27,463000
2734,38,239000
2735,34,498000
2736,29,346000
2737,26,349000
2738,29,267000
2739,20,225000
2740,30,329000
2741,21,263000
2742,33,330000
2743,33,337000
2744,32,316000
2745,22,321000
2746,39,489000
2747,37,474000
2748,36,326000
2749,37,362000
2750,40,305000
2751,20,390000
2752,26,479000
2753,31,356000
2754,22,356000
2755,28,311000
2756,23,362000
2757,32,278000
2758,40,394000
2759,27,427000
2760,36,396000
2761,40,201000
2762,38,262000
2763,31,298000
2764,31,286000
2765,33,250000
2766,31,425000
2767,38,413000
2768,33,343000
2769,21,231000
2770,25,274000
2771,39,339000
2772,33,440000
2773,28,287000
2774,31,291000
2775,20,313000
2776,34,435000
2777,34,390000
2778,20,257000
2779,34,407000
2780,34,297000
2781,38,388000
2782,21,213000
2783,28,288000
2784,38,355000
2785,23,377000
2786,26,480000
2787,24,300000
2788,26,315000
2789,29,406000
2790,39,286000
2791,38,303000
2792,25,395000
2793,24,435000
2794,23,350000
2795,22,286000
2796,33,398000
2797,35,215000
2798,20,244000
2799,33,450000
2800,27,421000
2801,33,468000
2802,40,202000
2803,26,343000
2804,27,466000
2805,21,283000
2806,28,458000
2807,40,476000
2808,28,340000
2809,24,268000
2810,22,325000
2811,34,274000
2812,34,490000
2813,30,283000
2814,32,494000
2815,21,361000
2816,35,277000
2817,27,498000
2818,21,488000
2819,29,302000
2820,22,459000
2821,38,358000
2822,24,408000
2823,36,204000
2824,40,314000
2825,36,308000
2826,32,321000
2827,22,285000
2828,34,270000
2829,32,398000
2830,24,399000
2831,39,461000
2832,34,272000
2833,30,270000
2834,26,287000
2835,28,297000
2836,24,324000
2837,32,268000
2838,28,227000
2839,32,453000
2840,26,281000
2841,24,207000
2842,31,296000
2843,26,455000
2844,38,375000
2845,30,229000
2846,33,287000
2847,36,485000
2848,24,437000
2849,36,258000
2850,22,305000
2851,36,223000
2852,27,351000
2853,36,364000
2854,26,329000
2855,27,307000
2856,20,358000
2857,34,283000
2858,37,498000
2859,29,207000
2860,32,453000
2861,24,379000
2862,30,400000
2863,27,377000
2864,29,233000
2865,24,367000
2866,35,489000
2867,38,422000
2868,40,426000
2869,25,286000
2870,29,245000
2871,28,362000
2872,39,231000
2873,31,462000
2874,33,462000
2875,27,320000
2876,36,335000
2877,32,332000
2878,21,326000
2879,21,321000
2880,26,298000
